CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS11015875ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22416007ST-4-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS44093303ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS48174381ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50471204ST-4-0	CCIS51595129ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS55230578ST-4-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS76845094ST-20-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD10032470ST-11-0	CCMD10191450ST-11-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD15562448ST-11-0	CCMD17410933ST-11-0	CCMD18579000ST-11-0	CCMD18829815ST-11-0	CCMD18872694ST-21-0	CCMD19168690ST-11-0	CCMD19497912ST-21-0	CCMD21593359ST-11-0	CCMD21703880ST-11-0	CCMD22852639ST-11-0	CCMD23101338ST-21-0	CCMD23541216ST-11-0	CCMD25475945ST-11-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26625622ST-11-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD27463710ST-11-0	CCMD27867141ST-11-0	CCMD28738636ST-11-0	CCMD29706695ST-11-0	CCMD30626189ST-11-0	CCMD30627121ST-11-0	CCMD31009081ST-11-0	CCMD31134579ST-11-0	CCMD32288175ST-11-0	CCMD32965613ST-11-0	CCMD34381688ST-21-0	CCMD35081859ST-11-0	CCMD35633353ST-11-0	CCMD35801800ST-11-0	CCMD35802077ST-21-0	CCMD37575804ST-11-0	CCMD38158721ST-11-0	CCMD39157124ST-11-0	CCMD39882286ST-11-0	CCMD40701343ST-21-0	CCMD41202658ST-11-0	CCMD41521570ST-11-0	CCMD42428553ST-21-0	CCMD42956136ST-11-0	CCMD45004878ST-11-0	CCMD45812507ST-11-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46727384ST-11-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD49025643ST-11-0	CCMD49461418ST-11-0	CCMD49942357ST-11-0	CCMD50071957ST-21-0	CCMD50300306ST-11-0	CCMD50529145ST-11-0	CCMD50538120ST-11-0	CCMD51154251ST-11-0	CCMD51228890ST-11-0	CCMD51864103ST-21-0	CCMD52117727ST-11-0	CCMD52145360ST-11-0	CCMD53508245ST-11-0	CCMD53522274ST-11-0	CCMD54057834ST-11-0	CCMD56948710ST-11-0	CCMD59540613ST-11-0	CCMD59583015ST-11-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD65222621ST-11-0	CCMD65406197ST-11-0	CCMD66848156ST-11-0	CCMD67373733ST-11-0	CCMD68973846ST-11-0	CCMD71242853ST-11-0	CCMD71915439ST-11-0	CCMD72666896ST-11-0	CCMD72690923ST-11-0	CCMD72895164ST-21-0	CCMD73128545ST-11-0	CCMD74592084ST-11-0	CCMD74930188ST-21-0	CCMD75147712ST-11-0	CCMD76222476ST-11-0	CCMD76409700ST-11-0	CCMD79349503ST-11-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD85481373ST-11-0	CCMD85661207ST-11-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD89107682ST-11-0	CCMD89306485ST-11-0	CCMD89643949ST-11-0	CCMD89967135ST-11-0	CCMD90311071ST-21-0	CCMD92404903ST-11-0	CCMD93344354ST-21-0	CCMD93755960ST-11-0	CCMD95431029ST-11-0	CCMD95433940ST-21-0	CCMD95676152ST-11-0	CCMD96553385ST-21-0	CCMD98198513ST-11-0	CCMD98531134ST-11-0	CCMD98702133ST-11-0	CCMD99440714ST-11-0	CCMD99929634ST-11-0	ERR1018185	ERR1018186	ERR1018187	ERR1018188	ERR1018189	ERR1018190	ERR1018191	ERR1018192	ERR1018193	ERR1018194	ERR1018195	ERR1018196	ERR1018197	ERR1018198	ERR1018199	ERR1018200	ERR1018201	ERR1018202	ERR1018203	ERR1018204	ERR1018205	ERR1018206	ERR1018207	ERR1018208	ERR1018209	ERR1018210	ERR1018211	ERR1018212	ERR1018213	ERR1018214	ERR1018215	ERR1018216	ERR1018217	ERR1018218	ERR1018219	ERR1018220	ERR1018221	ERR1018222	ERR1018223	ERR1018224	ERR1018225	ERR1018226	ERR1018227	ERR1018228	ERR1018229	ERR1018230	ERR1018231	ERR1018232	ERR1018233	ERR1018234	ERR1018235	ERR1018236	ERR1018237	ERR1018238	ERR1018239	ERR1018240	ERR1018241	ERR1018242	ERR1018243	ERR1018244	ERR1018245	ERR1018246	ERR1018247	ERR1018248	ERR1018249	ERR1018250	ERR1018251	ERR1018252	ERR1018253	ERR1018254	ERR1018255	ERR1018256	ERR1018257	ERR1018258	ERR1018259	ERR1018260	ERR1018261	ERR1018262	ERR1018263	ERR1018264	ERR1018265	ERR1018266	ERR1018267	ERR1018268	ERR1018269	ERR1018270	ERR1018271	ERR1018272	ERR1018273	ERR1018274	ERR1018275	ERR1018276	ERR1018277	ERR1018278	ERR1018279	ERR1018280	ERR1018281	ERR1018282	ERR1018283	ERR1018284	ERR1018285	ERR1018286	ERR1018287	ERR1018288	ERR1018289	ERR1018290	ERR1018291	ERR1018292	ERR1018293	ERR1018294	ERR1018295	ERR1018296	ERR1018297	ERR1018298	ERR1018299	ERR1018300	ERR1018301	ERR1018302	ERR1018303	ERR1018304	ERR1018305	ERR1018306	ERR1018307	ERR1018308	ERR1018309	ERR1018310	ERR1018311	ERR1018312	MMRS11288076ST-27-0-0	MMRS11932626ST-27-0-0	MMRS12272136ST-27-0-0	MMRS14379078ST-27-0-0	MMRS14602194ST-27-0-0	MMRS15137911ST-27-0-0	MMRS16644320ST-27-0-0	MMRS17603756ST-27-0-0	MMRS17963147ST-27-0-0	MMRS18295921ST-27-0-0	MMRS20257302ST-27-0-0	MMRS21365932ST-27-0-0	MMRS24340226ST-27-0-0	MMRS25211151ST-27-0-0	MMRS25641480ST-27-0-0	MMRS29805707ST-27-0-0	MMRS31306426ST-27-0-0	MMRS32573774ST-27-0-0	MMRS33294861ST-27-0-0	MMRS34525504ST-27-0-0	MMRS34569532ST-27-0-0	MMRS35808664ST-27-0-0	MMRS36405092ST-27-0-0	MMRS38861560ST-27-0-0	MMRS38954404ST-27-0-0	MMRS39415781ST-27-0-0	MMRS39582183ST-27-0-0	MMRS40913371ST-27-0-0	MMRS41266697ST-27-0-0	MMRS41711735ST-27-0-0	MMRS42780924ST-27-0-0	MMRS43563715ST-27-0-0	MMRS43939546ST-27-0-0	MMRS44197125ST-27-0-0	MMRS44203591ST-27-0-0	MMRS44587603ST-27-0-0	MMRS47662059ST-27-0-0	MMRS47685461ST-27-0-0	MMRS51307502ST-27-0-0	MMRS51410669ST-27-0-0	MMRS51728985ST-27-0-0	MMRS51737257ST-27-0-0	MMRS54246132ST-27-0-0	MMRS54316675ST-27-0-0	MMRS55294627ST-27-0-0	MMRS56137463ST-27-0-0	MMRS57276462ST-27-0-0	MMRS57569834ST-27-0-0	MMRS59699117ST-27-0-0	MMRS61683006ST-27-0-0	MMRS62192467ST-27-0-0	MMRS62376181ST-27-0-0	MMRS62666492ST-27-0-0	MMRS64281211ST-27-0-0	MMRS64281551ST-27-0-0	MMRS65205033ST-27-0-0	MMRS65742083ST-27-0-0	MMRS65862658ST-27-0-0	MMRS65945127ST-27-0-0	MMRS66868025ST-27-0-0	MMRS67096717ST-27-0-0	MMRS67247116ST-27-0-0	MMRS68630931ST-27-0-0	MMRS68910755ST-27-0-0	MMRS71762412ST-27-0-0	MMRS72802364ST-27-0-0	MMRS72980899ST-27-0-0	MMRS73787048ST-27-0-0	MMRS77018926ST-27-0-0	MMRS77321055ST-27-0-0	MMRS77487595ST-27-0-0	MMRS78791111ST-27-0-0	MMRS79893829ST-27-0-0	MMRS80093644ST-27-0-0	MMRS81130264ST-27-0-0	MMRS81135225ST-27-0-0	MMRS81194191ST-27-0-0	MMRS81671217ST-27-0-0	MMRS84085284ST-27-0-0	MMRS84159866ST-27-0-0	MMRS84954772ST-27-0-0	MMRS85382779ST-27-0-0	MMRS85438660ST-27-0-0	MMRS85548821ST-27-0-0	MMRS86168210ST-27-0-0	MMRS86178473ST-27-0-0	MMRS86958796ST-27-0-0	MMRS87723283ST-27-0-0	MMRS88581325ST-27-0-0	MMRS90191266ST-27-0-0	MMRS91297590ST-27-0-0	MMRS92544445ST-27-0-0	MMRS92546335ST-27-0-0	MMRS93508324ST-27-0-0	MMRS93621581ST-27-0-0	MMRS94549160ST-27-0-0	MMRS95277876ST-27-0-0	MMRS95479054ST-27-0-0	MMRS95674036ST-27-0-0	MMRS96422329ST-27-0-0	MMRS97052561ST-27-0-0	MMRS97307143ST-27-0-0	MMRS97327636ST-27-0-0	MMRS99045180ST-27-0-0	SAMEA3136623	SAMEA3136624	SAMEA3136625	SAMEA3136626	SAMEA3136627	SAMEA3136628	SAMEA3136629	SAMEA3136630	SAMEA3136631	SAMEA3136632	SAMEA3136633	SAMEA3136634	SAMEA3136635	SAMEA3136636	SAMEA3136637	SAMEA3136638	SAMEA3136639	SAMEA3136640	SAMEA3136641	SAMEA3136642	SAMEA3136643	SAMEA3136644	SAMEA3136645	SAMEA3136646	SAMEA3136647	SAMEA3136648	SAMEA3136649	SAMEA3136650	SAMEA3136651	SAMEA3136652	SAMEA3136653	SAMEA3136654	SAMEA3136655	SAMEA3136656	SAMEA3136657	SAMEA3136658	SAMEA3136659	SAMEA3136660	SAMEA3136661	SAMEA3136662	SAMEA3136663	SAMEA3136664	SAMEA3136665	SAMEA3136666	SAMEA3136667	SAMEA3136668	SAMEA3136669	SAMEA3136670	SAMEA3136671	SAMEA3136672	SAMEA3136673	SAMEA3136674	SAMEA3136675	SAMEA3136676	SAMEA3136677	SAMEA3136678	SAMEA3136679	SAMEA3136724	SAMEA3136725	SAMEA3136726	SAMEA3136727	SAMEA3136728	SAMEA3136729	SAMEA3136730	SAMEA3136731	SAMEA3136732	SAMEA3136733	SAMEA3136734	SAMEA3136735	SAMEA3136736	SAMEA3136737	SAMEA3136738	SAMEA3136739	SAMEA3136740	SAMEA3136741	SAMEA3136742	SAMEA3136743	SAMEA3136744	SAMEA3136745	SAMEA3136746	SAMEA3136747	SAMEA3136748	SAMEA3136749	SAMEA3136750	SAMEA3136751	SAMEA3136752	SAMEA3136753	SAMEA3136754	SAMEA3136755	SAMEA3136756	SAMEA3136757	SAMEA3136758	SAMEA3136759	SAMEA3136760	SAMEA3136761	SAMEA3136762	SAMEA3136763	SAMEA3136764	SAMEA3136765	SAMEA3136766	SAMEA3136767	SAMEA3136768	SAMEA3136769	SAMEA3178936	SAMEA3178937	SAMEA3178938	SAMEA3178939	SAMEA3178940	SAMEA3178943
Streptococcus anginosus [ref_mOTU_v2_0004]	0	0	6.56017318857218e-05	0	4.70411139335779e-05	0.000231160425335183	0	9.86387847701716e-05	0.00063629422244846	0	0.000649378760985324	0	3.82394554701541e-05	0	0	5.30926466684364e-05	0.000102990147275911	0	0	0.000130081300813008	5.5005500550055e-05	0.000206483584555028	0	0	0	0.00040407008779341	8.12149760415821e-05	0.000756763574446617	0	0	0	0	0.00011781801044653	0	0	0	5.46254062764592e-05	8.13008130081301e-05	3.8442317302887e-05	0	0	0.000338134848177453	8.74431619447359e-05	6.71276095858227e-05	0	0	0.000157585785762124	0.000175855095401389	0	0.000217202432667246	0	0.00013512904824107	6.06832938891923e-05	0	0	8.05282654211628e-05	0.00436091786938013	0	0	6.49266329048176e-05	0	0.000248929602708354	0	4.08713777741448e-05	0	7.24847781965787e-05	9.18864283745291e-05	0.000205549845837616	0.000699708454810496	0	0	0	0	0	5.16075759921556e-05	0.000144941540245434	0	0	0	0.00478767693588676	0	0	0	0	0.00129150887638728	4.05745354215694e-05	4.08981227761646e-05	0	0.000484730974309258	0	0	3.37792190244562e-05	0	0	0	0	9.89511181476351e-05	0	8.05671930389945e-05	0	0	0	0.000173200161653484	0.000148698884758364	4.31499460625674e-05	3.75051569590819e-05	0.000314070351758794	0	0	0.00012924071082391	7.4490670043577e-05	0	8.23723228995058e-05	0	0	0	0	0	5.15862780500387e-05	8.22436055596677e-05	4.20786871449611e-05	0	0	0.00010756157900398	0	0	0	0.000560538116591928	0	7.51907966464905e-05	0	0	0	0	0	0	0	0	0	0.000178986933953821	0	0	0	0	0	0.00106403559682724	0	0	0	0	0	0	0.000105977108944468	0	0	0	0	0	4.03437285673942e-05	0	0	0	8.47888756995082e-05	0	0	9.81450583963097e-05	0	0	4.10795711292774e-05	0	0	3.61506760176415e-05	0	0	0	0	0	0	0	4.25858104079721e-05	4.05350628293474e-05	0	0	0	0	0.000115486776764061	0	0	0	0	0	0	3.40008840229846e-05	0.000319642000958926	0	0	0	0	8.78117316473481e-05	0	0	0	0	0	0	0	0	0	0	0	5.42387590171937e-05	0	0	0	0	4.09819269702061e-05	0	0	3.55631423592589e-05	0	0.000297678110736257	0	3.93685287980788e-05	0	0	0	0	3.41740140796938e-05	0	0	0	7.78513040093422e-05	0	0	0.00018807598269701	0	0	0.000936232185582024	0	0	0	0	0	0	0	0	0	0	0.000302206104563312	0.000211126359125937	0	0	0	0	0.000126310471138057	0	0.000171174255391989	0	0	0.000466998754669988	0.000286998947670525	0	0.000273710140960723	0	0	0	0	0	0	0	0	8.00256081946223e-05	0	0	0.000102997219075085	6.75766995539938e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80296049406921e-05	0	0	0	0	0	0.000109409190371991	0	0	0.000133663035487536	0	0	0	0	0	0	0	0.000105557608064601	0	0.000112752283233735	0.000141602945341263	0	0	0	0	0	0	0	0	0	0.000103401923275773	0	0.000183362875129882	0	0	0	0.000150966183574879	0.00315189719966056	0.000378644452858766	0.000374018202219175	0	0	0.000147210363609598	0.000149454491107458	0	0	0	0.000158077774264938	0.000157381177211206	0.000144654997830175	0.000122549019607843	0	0	0.000121491920787268	0.000102785486689279	0.00016490765171504	0	0	0.000153645233156641	7.97575370872547e-05	0	0	0	0	6.91085003455425e-05	0	0	7.93587810491231e-05	9.33488914819137e-05	0	0	5.01303388810908e-05	4.27131385614215e-05	0	0	0	0	4.18340026773762e-05	0	0	0	0	0	0	0	0.000511225663528309	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54731481060434e-05	0	8.61326442721792e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000159014112502485	0	0	0	0	0.000128507174983937	0	0	0	0.00331066032625053	0	0.000227179790085874	0	0	0	0	0	0	0	0	0	0	0	4.96179418477722e-05	0	4.72032098182676e-05	0	0	0	4.54710803928701e-05	5.98086124401914e-05	0	0.000106866150146941	0	0	0	0	0	0	0	7.22334585379948e-05	0	0	0	0	0	0.000189483657034581	0	0	0	0	0	0.000164446637066272	0	3.76279349789284e-05	0	0	0	0	0.000591094181006174	0.000839630562552477	0	8.54920064973925e-05	8.29806655049374e-05	0.000266642965069772	0	0	0	0	0	0.000173440481008267	0.00020442930153322	0.000138437045753444	0	0.000268114484885046	0	0	0	0.00021356873353741	0	0	0	0.000103476821192053	0	0	6.92376930000692e-05	0	5.58752863608426e-05	0	0.000162118346392867	0.000398274145370063	0.000282618935468676	6.39059304703477e-05	5.61955605507165e-05	0.00015605493133583	0	0	0	6.52485971551612e-05	5.78536303153023e-05	0.000216766921367799	0	7.86163522012579e-05	0	0	0	0	0	0	0	0	0	9.16170407695831e-05	0	0	0	4.53021654435082e-05	0	0	6.7258541834813e-05	7.27907992429757e-05	0	0	6.84462696783025e-05	0	0	0	9.43930526713234e-05	0	0	0.000415627597672485	0	0	0	0	7.42390497401633e-05	0	0.000175963399612881	6.27352572145546e-05	0	0.000136939404313591	0	0	0	0	0	6.14552605703048e-05	0	6.12444879960804e-05	0	0.000156359940583223	0	0.00102692834322227	0	0	0	0	0	5.92592592592593e-05	0.000225563909774436	0.000204359673024523	0	0	7.11997152011392e-05	8.75426770550643e-05	0.000105374077976818	0
